"site","Observed.rich","Estimator.rich","Est_s.e..rich","year","Observed.div","Estimator.div","Est_s.e..div","turnover","propObs.rich","propObs.div","traps","years","final.obs.div","final.obs.rich","final.est.div.se","final.est.rich.se","prop.final.est.div","prop.final.est.rich","final.est.div","final.est.rich","warning","signif.rich","signif.div","final.signif.rich","final.signif.div","signifText.rich","signifText.div","obsRank"
"MOAB",18,20.663252240717,4.82489260335484,"2016",5.71297224487922,5.82981478348673,0.299468036477133,0.578947368421053,0.871111661915975,0.979957761447505,781,2,7.09677370997564,22,0.181821970964572,6.39991363365655,0.796700621918752,0.687940335465613,7.17078923714188,26.1650597763209,"Y",0,0,1,1,"Overlap","Overlap",39
"MOAB",18,20.6646571213263,6.20618923421516,"2017",6.01500568264798,6.11171740066184,0.250186606249638,0.503759398496241,0.871052439646999,0.984176016056733,1327,3,7.09677370997564,22,0.181821970964572,6.39991363365655,0.838820593344538,0.687940335465613,7.17078923714188,26.1650597763209,"Y",0,0,1,1,"Overlap","Overlap",39
"MOAB",18,19.1243303571429,4.89057237619745,"2018",5.87501117396,5.94823211845854,0.244722872301373,0.469172932330827,0.941209426100354,0.987690301413873,1680,4,7.09677370997564,22,0.181821970964572,6.39991363365655,0.819297706245463,0.687940335465613,7.17078923714188,26.1650597763209,"Y",0,0,1,1,"Overlap","Overlap",39
"MOAB",20,22.6653925784361,4.42411376716691,"2019",6.12021236113597,6.19578075255208,0.226356403515064,0.494736842105263,0.882402540824644,0.987803249592881,2093,5,7.09677370997564,22,0.181821970964572,6.39991363365655,0.85349215528964,0.764378150517348,7.17078923714188,26.1650597763209,"Y",0,0,0,1,"Overlap","Overlap",39
"MOAB",20,22.665410582509,5.59918993271759,"2020",6.13438680074213,6.21007033230163,0.245951771276224,0.580404858299595,0.882401839895813,0.987812773848013,2123,6,7.09677370997564,22,0.181821970964572,6.39991363365655,0.855468846995029,0.764378150517348,7.17078923714188,26.1650597763209,"Y",0,0,0,1,"Overlap","Overlap",39
"MOAB",21,25.1648495420846,8.33963390584965,"2021",6.38238574787159,6.46335502307438,0.223044518795194,0.626527858106806,0.834497339826352,0.987472562637558,2293,7,7.09677370997564,22,0.181821970964572,6.39991363365655,0.890053456712036,0.802597058043216,7.17078923714188,26.1650597763209,"Y",0,0,0,1,"Overlap","Overlap",39
"MOAB",22,26.1650597763209,8.38257854948206,"2022",7.09677370997564,7.17078923714188,0.178863090942182,0.62493596628935,0.840815965569083,0.989678189566238,2593,8,7.09677370997564,22,0.181821970964572,6.39991363365655,0.989678189566238,0.840815965569083,7.17078923714188,26.1650597763209,"Y",0,0,0,1,"Overlap","Overlap",39
"MOAB",22,26.1650597763209,6.39991363365655,"full",7.09677370997564,7.17078923714188,0.181821970964572,0.62493596628935,0.840815965569083,0.989678189566238,2593,8,7.09677370997564,22,0.181821970964572,6.39991363365655,0.989678189566238,0.840815965569083,7.17078923714188,26.1650597763209,"Y",0,0,0,1,"Overlap","Overlap",39
"NIWO",15,29.8928571428571,10.0019911409762,"2017",7.64511096116279,8.33120926995343,0.771994116785868,NA,0.50179211469534,0.917647212240238,140,1,8.15375330152022,36,0.220455423661833,14.0966599374539,0.921369841472211,0.286720115821678,8.29754851639929,52.3158270811004,"N",1,0,1,1,"No Overlap","Overlap",30
"NIWO",25,41.6149068322981,20.9592424334454,"2018",8.45223914264936,8.81245390237745,0.402622277549929,0.52,0.600746268656716,0.959124352454098,322,2,8.15375330152022,36,0.220455423661833,14.0966599374539,1.01864293121569,0.477866859702797,8.29754851639929,52.3158270811004,"N",0,0,1,1,"Overlap","Overlap",30
"NIWO",28,51.9525691699605,27.3140156305793,"2019",8.23188070802958,8.49197660142721,0.339834202912592,0.529230769230769,0.538953134510043,0.969371572060866,506,3,8.15375330152022,36,0.220455423661833,14.0966599374539,0.992085878348296,0.535210882867133,8.29754851639929,52.3158270811004,"N",0,0,1,1,"Overlap","Overlap",30
"NIWO",31,79.9177852348993,39.5175165162652,"2020",8.35434088649306,8.64854749036303,0.332676406704794,0.486153846153846,0.387898637442002,0.965981963538061,596,4,8.15375330152022,36,0.220455423661833,14.0966599374539,1.00684447580891,0.592554906031469,8.29754851639929,52.3158270811004,"N",1,0,1,1,"No Overlap","Overlap",30
"NIWO",34,106.155307994758,49.5532497648462,"2021",8.05342452877329,8.31791617613155,0.240348602861681,0.469878542510121,0.320285444432784,0.968202174468021,763,5,8.15375330152022,36,0.220455423661833,14.0966599374539,0.97057878153487,0.649898929195804,8.29754851639929,52.3158270811004,"N",1,1,1,1,"No Overlap","No Overlap",30
"NIWO",36,52.3158270811004,20.0650323695837,"2022",8.15375330152022,8.29754851639929,0.186344932182629,0.465902834008097,0.688128277972028,0.982670156782468,933,6,8.15375330152022,36,0.220455423661833,14.0966599374539,0.982670156782468,0.688128277972028,8.29754851639929,52.3158270811004,"N",0,0,1,1,"Overlap","Overlap",30
"NIWO",36,52.3158270811004,14.0966599374539,"full",8.15375330152022,8.29754851639929,0.220455423661833,0.465902834008097,0.688128277972028,0.982670156782468,933,6,8.15375330152022,36,0.220455423661833,14.0966599374539,0.982670156782468,0.688128277972028,8.29754851639929,52.3158270811004,"N",1,0,1,1,"No Overlap","Overlap",30
"NOGP",44,83.8843930635838,31.2472842478248,"2016",9.91272847303639,10.9200811035603,0.870365343208024,NA,0.524531422271224,0.907752275741296,346,1,17.7863097991797,95,0.552588679280733,46.4198284118639,0.543100418926196,0.2965694574289,18.2521097896326,148.363221153846,"N",1,1,1,1,"No Overlap","No Overlap",4
"NOGP",55,110.050304878049,45.8267582796175,"2017",10.6427324306156,11.2350470896604,0.537264984274002,0.454545454545455,0.499771445985068,0.947279735072053,738,2,17.7863097991797,95,0.552588679280733,46.4198284118639,0.583096012092845,0.370711821786125,18.2521097896326,148.363221153846,"N",1,1,1,1,"No Overlap","No Overlap",4
"NOGP",65,85.2310037523452,23.8249579501181,"2018",12.6871196813418,13.0976811083459,0.555089391879774,0.446570972886762,0.762633280594345,0.968653884332053,1066,3,17.7863097991797,95,0.552588679280733,46.4198284118639,0.695104282604536,0.438113971201784,18.2521097896326,148.363221153846,"N",0,0,1,1,"Overlap","Overlap",4
"NOGP",79,113.696766047572,25.7764732279434,"2019",14.9684552448303,15.4320540011556,0.470743147605309,0.476818459536448,0.694830668859527,0.969958713448607,1364,4,17.7863097991797,95,0.552588679280733,46.4198284118639,0.820094521529373,0.532476980383706,18.2521097896326,148.363221153846,"N",1,0,1,1,"No Overlap","Overlap",4
"NOGP",85,141.212822207535,32.9223180767992,"2020",15.256002705184,15.7414073121285,0.455510814009343,0.494710618845885,0.601928342421193,0.969163836668499,1513,5,17.7863097991797,95,0.552588679280733,46.4198284118639,0.835848725490878,0.572918270033102,18.2521097896326,148.363221153846,"N",1,1,1,1,"No Overlap","No Overlap",4
"NOGP",93,180.451657458564,28.519317124261,"2021",16.4854109398146,17.0426255371845,0.515650089677669,0.511557968760918,0.515373487336104,0.967304650556679,1810,6,17.7863097991797,95,0.552588679280733,46.4198284118639,0.903205773459597,0.626839989565629,18.2521097896326,148.363221153846,"N",1,1,1,1,"No Overlap","No Overlap",4
"NOGP",95,148.363221153846,24.2764957397608,"2022",17.7863097991797,18.2521097896326,0.499928072911141,0.512718060387185,0.640320419448761,0.974479663128178,2080,7,17.7863097991797,95,0.552588679280733,46.4198284118639,0.974479663128178,0.640320419448761,18.2521097896326,148.363221153846,"N",1,0,1,1,"No Overlap","Overlap",4
"NOGP",95,148.363221153846,46.4198284118639,"full",17.7863097991797,18.2521097896326,0.552588679280733,0.512718060387185,0.640320419448761,0.974479663128178,2080,7,17.7863097991797,95,0.552588679280733,46.4198284118639,0.974479663128178,0.640320419448761,18.2521097896326,148.363221153846,"N",1,0,1,1,"No Overlap","Overlap",4
"OAES",32,41.9769585253456,11.6832960183878,"2015",8.31946575557277,8.96830874639389,0.796716888959994,NA,0.762322977275222,0.927651577441285,434,1,9.97834291059182,69,0.409673002139248,38.9159599830349,0.80723778535422,0.247140831266526,10.3060906049166,129.480830164766,"Y",0,0,1,1,"Overlap","Overlap",13
"OAES",39,50.986856516977,14.3623098844624,"2016",7.16520142569056,7.53958786901064,0.544387926192236,0.641025641025641,0.764903009602372,0.950343911388196,913,2,9.97834291059182,69,0.409673002139248,38.9159599830349,0.695239514222044,0.301202888106078,10.3060906049166,129.480830164766,"Y",0,0,1,1,"Overlap","Overlap",13
"OAES",46,57.9913793103448,9.98869923840909,"2017",7.7557073370371,8.07583326914965,0.460991659192508,0.653846153846154,0.793221346811357,0.960360012218744,1392,3,9.97834291059182,69,0.409673002139248,38.9159599830349,0.752536304438971,0.355264944945631,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"OAES",53,79.9845626072041,19.0521083276255,"2018",7.6912331098601,8.06766410400271,0.499692917259996,0.654945054945055,0.662627865582981,0.95334077010521,1749,4,9.97834291059182,69,0.409673002139248,38.9159599830349,0.746280369997036,0.409327001785183,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"OAES",57,112.10058680248,28.4500990243786,"2019",7.61757725272865,7.9830003932663,0.372589167725698,0.666208791208791,0.508471914606775,0.954224837462631,2258,5,9.97834291059182,69,0.409673002139248,38.9159599830349,0.739133541975137,0.440219605693499,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"OAES",64,159.963746223565,56.8292126171223,"2021",9.35276663025398,9.78120842624555,0.534369135115465,0.669809138230191,0.400090654982247,0.956197457684068,2648,6,9.97834291059182,69,0.409673002139248,38.9159599830349,0.907498972092503,0.494281662533052,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"OAES",69,129.480830164766,34.3116612187158,"2022",9.97834291059182,10.3060906049166,0.416185872082695,0.652377180409217,0.532897417418446,0.968198640309995,3156,7,9.97834291059182,69,0.409673002139248,38.9159599830349,0.968198640309995,0.532897417418446,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"OAES",69,129.480830164766,38.9159599830349,"full",9.97834291059182,10.3060906049166,0.409673002139248,0.652377180409217,0.532897417418446,0.968198640309995,3156,7,9.97834291059182,69,0.409673002139248,38.9159599830349,0.968198640309995,0.532897417418446,10.3060906049166,129.480830164766,"Y",1,0,1,1,"No Overlap","Overlap",13
"ONAQ",5,5.9875,1.24815456064231,"2015",2.69705835798804,2.96353330750946,0.465495721788831,NA,0.835073068893528,0.910082012965338,80,1,6.06437122233349,21,0.383934212701095,20.3417469087982,0.426156586017983,0.121244018206095,6.32879661250671,41.2391479099678,"Y",0,0,1,1,"Overlap","Overlap",41
"ONAQ",11,15.4913294797688,5.24780554049325,"2016",7.06982716073399,7.6018563425839,0.662574505591264,0.75,0.710074626865672,0.930013254937534,519,2,6.06437122233349,21,0.383934212701095,20.3417469087982,1.11708869688795,0.26673684005341,6.32879661250671,41.2391479099678,"Y",0,0,1,1,"Overlap","Overlap",41
"ONAQ",14,17.9958158995816,5.04043779042783,"2017",6.34325967210823,6.63375755954175,0.435940706795813,0.541666666666667,0.77795861427575,0.956209149215036,956,3,6.06437122233349,21,0.383934212701095,20.3417469087982,1.00228527798996,0.339483250977067,6.32879661250671,41.2391479099678,"Y",0,0,1,1,"Overlap","Overlap",41
"ONAQ",16,22.2450787401575,6.67254068641423,"2018",5.49925526237985,5.68610576455358,0.408806094844835,0.566239316239316,0.719260209725233,0.96713910892433,1270,4,6.06437122233349,21,0.383934212701095,20.3417469087982,0.868925895250361,0.387980858259505,6.32879661250671,41.2391479099678,"Y",0,0,1,1,"Overlap","Overlap",41
"ONAQ",19,34.9898089171975,14.7681914660547,"2019",5.69413566357546,5.91859121844698,0.300027991633636,0.612179487179487,0.54301525466924,0.96207618560107,1570,5,6.06437122233349,21,0.383934212701095,20.3417469087982,0.89971854243553,0.460727269183162,6.32879661250671,41.2391479099678,"Y",1,0,1,1,"No Overlap","Overlap",41
"ONAQ",19,34.9903614457831,15.721529395766,"2021",5.73689523693357,5.96109820767225,0.3900066931085,0.63974358974359,0.543006679980717,0.962388982209666,1660,6,6.06437122233349,21,0.383934212701095,20.3417469087982,0.906474893757298,0.460727269183162,6.32879661250671,41.2391479099678,"Y",1,0,1,1,"No Overlap","Overlap",41
"ONAQ",21,41.2391479099678,19.7621514603868,"2022",6.06437122233349,6.32879661250671,0.369973021821766,0.678952991452991,0.5092248764656,0.95821869363748,1866,7,6.06437122233349,21,0.383934212701095,20.3417469087982,0.95821869363748,0.5092248764656,6.32879661250671,41.2391479099678,"Y",1,0,0,1,"No Overlap","Overlap",41
"ONAQ",21,41.2391479099678,20.3417469087982,"full",6.06437122233349,6.32879661250671,0.383934212701095,0.678952991452991,0.5092248764656,0.95821869363748,1866,7,6.06437122233349,21,0.383934212701095,20.3417469087982,0.95821869363748,0.5092248764656,6.32879661250671,41.2391479099678,"Y",0,0,0,1,"Overlap","Overlap",41
"ORNL",37,97.3109375,35.6822173668831,"2014",20.3235933567417,22.6442985347748,1.52445683290399,NA,0.380224473739142,0.897514812637308,320,1,29.5312995148852,98,0.791819681910137,15.1348475317998,0.668982892723778,0.292721115900746,30.3798401689971,126.400174056954,"N",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",49,59.5509688864629,9.82838960460262,"2016",21.8928117109484,23.1419953002157,1.08353825679402,0.42,0.822824563835748,0.946020921140896,916,2,29.5312995148852,98,0.791819681910137,15.1348475317998,0.720636171525689,0.387657694030717,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",61,97.1003916893733,24.1404246230587,"2017",26.3967222332136,27.824131573328,1.36194926556339,0.446363636363636,0.628215797472173,0.948698871828128,1468,3,29.5312995148852,98,0.791819681910137,15.1348475317998,0.868889437415532,0.482594272160689,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",72,124.871497844828,32.0576591921543,"2018",28.1803120157873,29.6641607251557,1.15037849082778,0.477903626428217,0.576592747285464,0.949978402452825,1856,4,29.5312995148852,98,0.791819681910137,15.1348475317998,0.927599087389063,0.56961946877983,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",80,98.0419383653417,15.744183137809,"2019",29.8287758301312,30.8913215915962,0.939393715345487,0.481443592837035,0.815977339226908,0.965603745430106,2239,5,29.5312995148852,98,0.791819681910137,15.1348475317998,0.981860854573283,0.632910520866478,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",86,110.18986599665,14.9154416626842,"2020",30.4293545807989,31.518616584212,0.789200184429088,0.494832293624467,0.780471046244985,0.965440678511293,2388,6,29.5312995148852,98,0.791819681910137,15.1348475317998,1.00162984438122,0.680378809931463,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",96,129.124435499705,17.2188584874468,"2021",30.9074666598093,31.985746292798,0.933346101533285,0.505794588121399,0.743468884324524,0.966288745520643,2778,7,29.5312995148852,98,0.791819681910137,15.1348475317998,1.01736765196516,0.759492625039773,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"ORNL",98,126.400174056954,15.3683560272197,"2022",29.5312995148852,30.3798401689971,0.897844919117618,0.48438567601689,0.775315388061435,0.972068955946061,3186,8,29.5312995148852,98,0.791819681910137,15.1348475317998,0.972068955946061,0.775315388061435,30.3798401689971,126.400174056954,"Y",1,0,1,1,"No Overlap","Overlap",2
"ORNL",98,126.400174056954,15.1348475317998,"full",29.5312995148852,30.3798401689971,0.791819681910137,0.48438567601689,0.775315388061435,0.972068955946061,3186,8,29.5312995148852,98,0.791819681910137,15.1348475317998,0.972068955946061,0.775315388061435,30.3798401689971,126.400174056954,"Y",1,1,1,1,"No Overlap","No Overlap",2
"OSBS",28,39.975,13.592526281834,"2015",10.5405649510227,11.6763864207327,1.10150056587946,NA,0.700437773608505,0.902724916015692,480,1,8.06373750762102,62,0.370399810860034,15.3925884363789,1.25841777884887,0.309738141115578,8.37604579988105,90.3989411802917,"Y",0,1,1,1,"Overlap","No Overlap",15
"OSBS",33,64.9662090813094,27.3682702163282,"2016",9.07541691774868,9.79862971064114,0.695169712339014,0.705882352941177,0.507956374038977,0.926192456062804,947,2,8.06373750762102,62,0.370399810860034,15.3925884363789,1.08349657279543,0.365048523457645,8.37604579988105,90.3989411802917,"Y",1,1,1,1,"No Overlap","No Overlap",15
"OSBS",42,65.1267968672549,23.1933101930526,"2017",9.1637286668819,9.70512094630437,0.475521840421843,0.696691176470588,0.644895834284723,0.944215813237378,1441,3,8.06373750762102,62,0.370399810860034,15.3925884363789,1.09403994269134,0.464607211673367,8.37604579988105,90.3989411802917,"Y",0,1,1,1,"Overlap","No Overlap",15
"OSBS",43,68.7706701116853,16.2773057366802,"2018",8.46254508349095,8.92259540816562,0.505432257691153,0.690651260504202,0.625266555206848,0.948439853693955,1714,4,8.06373750762102,62,0.370399810860034,15.3925884363789,1.01032698312265,0.47566928814178,8.37604579988105,90.3989411802917,"Y",1,0,1,1,"No Overlap","Overlap",15
"OSBS",43,61.0535047310757,18.6489010504762,"2019",7.91700409110003,8.23495426877202,0.379036133904475,0.642988445378151,0.704300272185904,0.961390170813978,2008,5,8.06373750762102,62,0.370399810860034,15.3925884363789,0.945195893175806,0.47566928814178,8.37604579988105,90.3989411802917,"Y",0,0,1,1,"Overlap","Overlap",15
"OSBS",47,83.7321688500728,19.456799925122,"2020",7.90510028638565,8.28963376264355,0.385955714202134,0.640706545776205,0.561313538696892,0.953612730396998,2061,6,8.06373750762102,62,0.370399810860034,15.3925884363789,0.943774720823269,0.519917594015434,8.37604579988105,90.3989411802917,"Y",1,0,1,1,"No Overlap","Overlap",15
"OSBS",58,123.306978620411,26.4286680585008,"2021",8.1233895139242,8.56077047070797,0.378050302715484,0.661373101872328,0.4703707823265,0.948908692473378,2479,7,8.06373750762102,62,0.370399810860034,15.3925884363789,0.969835851905151,0.641600435167983,8.37604579988105,90.3989411802917,"Y",1,1,1,1,"No Overlap","No Overlap",15
"OSBS",62,90.3989411802917,14.9957473287269,"2022",8.06373750762102,8.37604579988105,0.369523249252912,0.664452205786037,0.685848741041637,0.962714113589916,2799,8,8.06373750762102,62,0.370399810860034,15.3925884363789,0.962714113589916,0.685848741041637,8.37604579988105,90.3989411802917,"Y",1,0,1,1,"No Overlap","Overlap",15
"OSBS",62,90.3989411802917,15.3925884363789,"full",8.06373750762102,8.37604579988105,0.370399810860034,0.664452205786037,0.685848741041637,0.962714113589916,2799,8,8.06373750762102,62,0.370399810860034,15.3925884363789,0.962714113589916,0.685848741041637,8.37604579988105,90.3989411802917,"Y",1,0,1,1,"No Overlap","Overlap",15
"PUUM",12,13.9948717948718,2.81967720945512,"2019",5.96137902346364,6.10565813886722,0.303898214742161,NA,0.857456943935508,0.976369604697464,390,1,5.01290608594582,13,0.157617660382478,3.40903250099788,1.17880825704593,0.750101989936993,5.05712357190537,15.9978245105149,"Y",0,0,1,1,"Overlap","Overlap",45
"PUUM",13,17.4931818181818,4.96651892516609,"2020",5.76967733534242,5.88071605874191,0.254986970600297,0.384615384615385,0.74314668052488,0.98111816277298,660,2,5.01290608594582,13,0.157617660382478,3.40903250099788,1.14090099901762,0.812610489098409,5.05712357190537,15.9978245105149,"Y",0,0,0,1,"Overlap","Overlap",45
"PUUM",13,15.9969696969697,3.09244722724614,"2021",5.59819308219064,5.67387833971257,0.200126859590585,0.342307692307692,0.812653911725706,0.986660754251251,990,3,5.01290608594582,13,0.157617660382478,3.40903250099788,1.10699155411016,0.812610489098409,5.05712357190537,15.9978245105149,"Y",0,0,0,1,"Overlap","Overlap",45
"PUUM",13,15.9978245105149,2.34011295836464,"2022",5.01290608594582,5.05712357190537,0.160263140299569,0.294871794871795,0.812610489098409,0.991256395986604,1379,4,5.01290608594582,13,0.157617660382478,3.40903250099788,0.991256395986604,0.812610489098409,5.05712357190537,15.9978245105149,"Y",1,0,0,1,"No Overlap","Overlap",45
"PUUM",13,15.9978245105149,3.40903250099788,"full",5.01290608594582,5.05712357190537,0.157617660382478,0.294871794871795,0.812610489098409,0.991256395986604,1379,4,5.01290608594582,13,0.157617660382478,3.40903250099788,0.991256395986604,0.812610489098409,5.05712357190537,15.9978245105149,"Y",0,0,0,1,"Overlap","Overlap",45
"RMNP",12,29.9090909090909,12.0166013181942,"2017",4.46770398242728,4.86666974551318,0.499895188823817,NA,0.401215805471125,0.918020785475792,198,1,5.59199800133554,34,0.179490830824126,14.8153544004098,0.784109086287522,0.249626360760881,5.69780922139325,48.0718461120174,"Y",1,0,1,1,"No Overlap","Overlap",31
"RMNP",17,37.1961436170213,16.001175429062,"2018",4.62848862664828,4.83857251283964,0.289033218202749,0.588235294117647,0.457036626566326,0.956581432719282,376,2,5.59199800133554,34,0.179490830824126,14.8153544004098,0.812327764374762,0.353637344411248,5.69780922139325,48.0718461120174,"N",1,0,1,1,"No Overlap","Overlap",31
"RMNP",25,40.1001642036125,22.8367564198634,"2019",5.17002828910347,5.32263347406734,0.230219669166062,0.59846547314578,0.623438843618197,0.971329007396923,609,3,5.59199800133554,34,0.179490830824126,14.8153544004098,0.907371252391506,0.520054918251835,5.69780922139325,48.0718461120174,"N",0,0,1,1,"Overlap","Overlap",31
"RMNP",29,43.0651612903226,13.8875757434272,"2020",5.24499299887352,5.38765281648913,0.207703290661849,0.635088093208298,0.673398151338557,0.973520970546024,775,4,5.59199800133554,34,0.179490830824126,14.8153544004098,0.920528012622892,0.603263705172129,5.69780922139325,48.0718461120174,"N",1,0,1,1,"No Overlap","Overlap",31
"RMNP",34,44.5520317145689,13.0700559168306,"2021",5.45011644504815,5.56597738482179,0.194883772240403,0.663816069906223,0.763152626076124,0.979184080034247,1009,5,5.59199800133554,34,0.179490830824126,14.8153544004098,0.956528418779783,0.707274688822496,5.69780922139325,48.0718461120174,"N",0,0,0,1,"Overlap","Overlap",31
"RMNP",34,48.0718461120174,9.55293918421152,"2022",5.59199800133554,5.69780922139325,0.164948181049791,0.635814760686883,0.707274688822496,0.981429490538147,1226,6,5.59199800133554,34,0.179490830824126,14.8153544004098,0.981429490538147,0.707274688822496,5.69780922139325,48.0718461120174,"N",1,0,0,1,"No Overlap","Overlap",31
"RMNP",34,48.0718461120174,14.8153544004098,"full",5.59199800133554,5.69780922139325,0.179490830824126,0.635814760686883,0.707274688822496,0.981429490538147,1226,6,5.59199800133554,34,0.179490830824126,14.8153544004098,0.981429490538147,0.707274688822496,5.69780922139325,48.0718461120174,"N",0,0,0,1,"Overlap","Overlap",31
"SCBI",51,64.9584569732938,11.4480882326242,"2015",19.7254236058386,21.3963001914094,1.29751531747792,NA,0.785117171440318,0.921908153717076,337,1,27.0507696187922,90,0.685285854606661,24.1367784432977,0.712559190586205,0.38035733599863,27.6825053503428,134.08443895554,"N",1,1,1,1,"No Overlap","No Overlap",6
"SCBI",69,74.6262384550798,7.20362565353361,"2016",25.399212807607,26.7312942664245,1.17794017188372,0.4,0.924607771052719,0.950167715579315,794,2,27.0507696187922,90,0.685285854606661,24.1367784432977,0.917518573054026,0.514601101645205,27.6825053503428,134.08443895554,"Y",0,1,1,1,"Overlap","No Overlap",6
"SCBI",75,96.3162530024019,22.3905503813328,"2017",28.0286012355044,29.258410484348,1.13371012921222,0.376056338028169,0.778684777097067,0.957967325343888,1249,3,27.0507696187922,90,0.685285854606661,24.1367784432977,1.01250233245805,0.559349023527396,27.6825053503428,134.08443895554,"Y",0,1,1,1,"Overlap","No Overlap",6
"SCBI",76,85.3830500276396,8.9554135142493,"2018",28.7406105727869,29.6813932365184,0.967143011869658,0.350704225352113,0.890106408419444,0.968303958771921,1608,4,27.0507696187922,90,0.685285854606661,24.1367784432977,1.03822288514182,0.566807010507762,27.6825053503428,134.08443895554,"Y",1,0,1,1,"No Overlap","Overlap",6
"SCBI",81,97.0631994733377,13.6113199089273,"2019",28.0312219553449,28.8564575118594,0.972931992338474,0.364723084268322,0.834507830356961,0.971402049050013,1953,5,27.0507696187922,90,0.685285854606661,24.1367784432977,1.01259700307428,0.604096945409588,27.6825053503428,134.08443895554,"Y",1,0,1,1,"No Overlap","Overlap",6
"SCBI",82,103.323298839762,11.4801945820242,"2020",27.9608904640461,28.7633090036891,0.911322550505829,0.407032704702793,0.793625454479238,0.972102704193732,2126,6,27.0507696187922,90,0.685285854606661,24.1367784432977,1.01005635545555,0.611554932389953,27.6825053503428,134.08443895554,"Y",1,0,1,1,"No Overlap","Overlap",6
"SCBI",87,120.31996256184,21.4811816556811,"2021",27.5403930454666,28.2155509929773,0.719849722144903,0.418289965783401,0.72307203349806,0.976071424312121,2493,7,27.0507696187922,90,0.685285854606661,24.1367784432977,0.994866349592362,0.64884486729178,27.6825053503428,134.08443895554,"N",1,0,1,1,"No Overlap","Overlap",6
"SCBI",90,134.08443895554,40.6779779658727,"2022",27.0507696187922,27.6825053503428,0.778501188703917,0.411529648090841,0.671218828232876,0.977179242862757,2834,8,27.0507696187922,90,0.685285854606661,24.1367784432977,0.977179242862757,0.671218828232876,27.6825053503428,134.08443895554,"N",1,0,1,1,"No Overlap","Overlap",6
"SCBI",90,134.08443895554,24.1367784432977,"full",27.0507696187922,27.6825053503428,0.685285854606661,0.411529648090841,0.671218828232876,0.977179242862757,2834,8,27.0507696187922,90,0.685285854606661,24.1367784432977,0.977179242862757,0.671218828232876,27.6825053503428,134.08443895554,"N",1,0,1,1,"No Overlap","Overlap",6
"SERC",59,75.0142816338189,10.7601493841962,"2015",19.3640857992188,20.6189862870293,1.15478981884858,NA,0.78651689671585,0.939138594383761,389,1,21.3221598406532,89,0.493587587442453,20.2953475462775,0.893951211267112,0.514041104865655,21.6612333594487,114.77681345234,"N",1,1,1,1,"No Overlap","No Overlap",7
"SERC",62,71.3770640917996,6.3178400896523,"2016",17.2207279876742,17.8725803952433,0.858074441720364,0.412698412698413,0.868626368832717,0.963527795474762,794,2,21.3221598406532,89,0.493587587442453,20.2953475462775,0.795002191330091,0.540178788163909,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SERC",69,85.0589990056347,17.3108400906903,"2017",16.3705076943602,16.8183161999866,0.602160031476595,0.393849206349206,0.811201645994318,0.973373761064928,1293,3,21.3221598406532,89,0.493587587442453,20.2953475462775,0.755751411875136,0.601166715859834,21.6612333594487,114.77681345234,"N",0,0,1,1,"Overlap","Overlap",7
"SERC",72,82.279488066413,7.56170810352538,"2018",17.9052309868089,18.2755423306482,0.575240735067361,0.371855755052476,0.875066212637155,0.979737326688347,1652,4,21.3221598406532,89,0.493587587442453,20.2953475462775,0.826602561806509,0.627304399158088,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SERC",79,95.0636306924517,10.3659115673827,"2019",19.6937512236793,20.0646962636246,0.569865331819791,0.375666009837744,0.831022331301226,0.981512551445008,2061,5,21.3221598406532,89,0.493587587442453,20.2953475462775,0.909170355024535,0.688292326854013,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SERC",82,100.053861788618,12.8575486313254,"2020",20.1823940675441,20.5750624901659,0.490435214401047,0.409966770134346,0.819558571094837,0.980915322963927,2091,6,21.3221598406532,89,0.493587587442453,20.2953475462775,0.931728758590767,0.714430010152267,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
"SERC",86,104.055295173514,14.212536695874,"2021",21.0437863043343,21.3976812935693,0.482391744819878,0.433592998100461,0.826483648492788,0.983461058963366,2507,7,21.3221598406532,89,0.493587587442453,20.2953475462775,0.97149529554165,0.749280254549938,21.6612333594487,114.77681345234,"N",1,0,1,1,"No Overlap","Overlap",7
